Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-09-15,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-09-22,Confirmed,24,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-09-29,Confirmed,27,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-10-06,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-10-13,Confirmed,29,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-10-20,Confirmed,25,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-10-27,Confirmed,35,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-11-03,Confirmed,33,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-11-10,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-11-17,Confirmed,29,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-11-24,Confirmed,31,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-12-01,Confirmed,29,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-12-08,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-12-15,Confirmed,27,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-12-22,Confirmed,24,
Flaviviridae,Flavivirus,DENV,America,San Juan,1996-12-29,Confirmed,26,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-01-12,Confirmed,29,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-01-19,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-01-26,Confirmed,33,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-02-02,Confirmed,24,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-02-09,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-02-16,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-02-23,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-03-02,Confirmed,24,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-03-09,Confirmed,28,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-03-16,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-03-23,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-03-30,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-04-06,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-04-13,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-04-20,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-04-27,Confirmed,19,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-05-04,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-05-11,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-05-18,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-05-25,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-06-01,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-06-08,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-06-15,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-06-22,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-06-29,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-07-06,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-07-13,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-07-20,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-07-27,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-08-03,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-08-10,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-08-17,Confirmed,12,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-08-24,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-08-31,Confirmed,21,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-09-07,Confirmed,26,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-09-14,Confirmed,47,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-09-21,Confirmed,42,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-09-28,Confirmed,31,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-10-05,Confirmed,34,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-10-12,Confirmed,33,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-10-19,Confirmed,52,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-10-26,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-11-02,Confirmed,70,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-11-09,Confirmed,112,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-11-16,Confirmed,70,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-11-23,Confirmed,47,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-11-30,Confirmed,48,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-12-07,Confirmed,49,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-12-14,Confirmed,66,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-12-21,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,1997-12-28,Confirmed,61,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-01-04,Confirmed,67,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-01-11,Confirmed,64,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-01-18,Confirmed,68,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-01-25,Confirmed,49,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-02-01,Confirmed,50,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-02-08,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-02-15,Confirmed,75,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-02-22,Confirmed,63,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-03-01,Confirmed,62,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-03-08,Confirmed,41,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-03-15,Confirmed,50,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-03-22,Confirmed,34,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-03-29,Confirmed,31,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-04-05,Confirmed,38,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-04-12,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-04-19,Confirmed,32,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-04-26,Confirmed,26,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-05-03,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-05-10,Confirmed,36,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-05-17,Confirmed,35,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-05-24,Confirmed,46,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-05-31,Confirmed,48,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-06-07,Confirmed,44,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-06-14,Confirmed,51,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-06-21,Confirmed,59,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-06-28,Confirmed,71,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-07-05,Confirmed,102,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-07-12,Confirmed,128,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-07-19,Confirmed,127,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-07-26,Confirmed,150,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-08-02,Confirmed,191,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-08-09,Confirmed,256,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-08-16,Confirmed,329,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-08-23,Confirmed,263,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-08-30,Confirmed,220,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-09-06,Confirmed,204,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-09-13,Confirmed,181,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-09-20,Confirmed,99,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-09-27,Confirmed,54,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-10-04,Confirmed,80,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-10-11,Confirmed,102,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-10-18,Confirmed,127,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-10-25,Confirmed,73,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-11-01,Confirmed,68,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-11-08,Confirmed,64,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-11-15,Confirmed,55,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-11-22,Confirmed,67,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-11-29,Confirmed,84,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-12-06,Confirmed,85,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-12-13,Confirmed,67,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-12-20,Confirmed,73,
Flaviviridae,Flavivirus,DENV,America,San Juan,1998-12-27,Confirmed,89,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-03,Confirmed,68,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-10,Confirmed,59,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-10,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-17,Confirmed,77,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-24,Confirmed,75,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-01-31,Confirmed,47,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-02-07,Confirmed,50,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-02-14,Confirmed,42,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-02-21,Confirmed,28,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-02-28,Confirmed,37,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-03-07,Confirmed,37,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-03-14,Confirmed,27,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-03-21,Confirmed,12,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-03-28,Confirmed,15,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-04-04,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-04-11,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-04-18,Confirmed,15,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-04-25,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-05-02,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-05-09,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-05-16,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-05-23,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-05-30,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-06-06,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-06-13,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-06-20,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-06-27,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-07-04,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-07-11,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-07-18,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-07-25,Confirmed,15,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-08-01,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-08-08,Confirmed,25,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-08-15,Confirmed,40,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-08-22,Confirmed,44,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-08-29,Confirmed,25,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-09-05,Confirmed,21,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-09-12,Confirmed,48,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-09-19,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-09-26,Confirmed,60,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-10-03,Confirmed,45,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-10-10,Confirmed,55,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-10-17,Confirmed,32,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-10-24,Confirmed,46,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-10-31,Confirmed,61,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-11-07,Confirmed,42,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-11-14,Confirmed,37,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-11-21,Confirmed,43,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-11-28,Confirmed,34,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-12-05,Confirmed,40,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-12-12,Confirmed,25,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-12-19,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,1999-12-26,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-01-02,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-01-09,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-01-16,Confirmed,23,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-01-23,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-01-30,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-02-06,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-02-13,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-02-20,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-02-27,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-03-05,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-03-12,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-03-19,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-03-26,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-04-02,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-04-09,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-04-16,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-04-23,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-04-30,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-05-07,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-05-14,Confirmed,0,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-05-21,Confirmed,0,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-05-28,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-06-04,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-06-11,Confirmed,0,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-06-18,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-06-25,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-07-02,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-07-09,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-07-16,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-07-23,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-07-30,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-08-06,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-08-13,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-08-20,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-08-27,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-09-03,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-09-10,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-09-17,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-09-24,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-10-01,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-10-08,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-10-15,Confirmed,15,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-10-22,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-10-29,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-11-05,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-11-12,Confirmed,28,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-11-19,Confirmed,38,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-11-26,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-12-03,Confirmed,30,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-12-10,Confirmed,23,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-12-17,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,2000-12-24,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-01-07,Confirmed,28,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-01-14,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-01-21,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-01-28,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-02-04,Confirmed,17,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-02-11,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-02-18,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-02-25,Confirmed,20,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-03-04,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-03-11,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-03-18,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-03-25,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-04-01,Confirmed,19,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-04-08,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-04-15,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-04-22,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-04-29,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-05-06,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-05-13,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-05-20,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-05-27,Confirmed,8,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-06-03,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-06-10,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-06-17,Confirmed,12,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-06-24,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-07-01,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-07-08,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-07-15,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-07-22,Confirmed,14,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-07-29,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-08-05,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-08-12,Confirmed,27,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-08-19,Confirmed,38,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-08-26,Confirmed,35,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-09-02,Confirmed,41,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-09-09,Confirmed,51,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-09-16,Confirmed,65,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-09-23,Confirmed,55,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-09-30,Confirmed,54,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-10-07,Confirmed,62,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-10-14,Confirmed,64,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-10-21,Confirmed,56,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-10-28,Confirmed,65,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-11-04,Confirmed,71,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-11-11,Confirmed,75,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-11-18,Confirmed,71,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-11-25,Confirmed,72,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-12-02,Confirmed,47,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-12-09,Confirmed,27,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-12-16,Confirmed,35,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-12-23,Confirmed,25,
Flaviviridae,Flavivirus,DENV,America,San Juan,2001-12-30,Confirmed,19,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-01-13,Confirmed,37,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-01-20,Confirmed,38,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-01-27,Confirmed,34,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-02-03,Confirmed,26,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-02-10,Confirmed,19,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-02-17,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-02-24,Confirmed,22,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-03-03,Confirmed,16,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-03-10,Confirmed,18,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-03-17,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-03-24,Confirmed,12,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-03-31,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-04-07,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-04-14,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-04-21,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-04-28,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-05-05,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-05-12,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-05-19,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-05-26,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-06-02,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-06-09,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-06-16,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-06-23,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-06-30,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-07-07,Confirmed,1,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-07-14,Confirmed,2,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-07-21,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-07-28,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-08-04,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-08-11,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-08-18,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-08-25,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-09-01,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-09-08,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-09-15,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-09-22,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-09-29,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-10-06,Confirmed,4,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-10-13,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-10-20,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-10-27,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-11-03,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-11-10,Confirmed,10,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-11-17,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-11-24,Confirmed,13,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-12-01,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-12-08,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-12-15,Confirmed,5,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-12-22,Confirmed,9,
Flaviviridae,Flavivirus,DENV,America,San Juan,2002-12-29,Confirmed,3,
Flaviviridae,Flavivirus,DENV,America,San Juan,2003-01-05,Confirmed,6,
Flaviviridae,Flavivirus,DENV,America,San Juan,2003-01-12,Confirmed,11,
Flaviviridae,Flavivirus,DENV,America,San Juan,2003-01-19,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2003-01-26,Confirmed,7,
Flaviviridae,Flavivirus,DENV,America,San Juan,2003-02-02,Confirmed,15,
