Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-04-17,Suspect and Confirmed Cases,69.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-04-24,Suspect and Confirmed Cases,61.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-05-01,Suspect and Confirmed Cases,63.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-05-08,Suspect and Confirmed Cases,57.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-05-15,Suspect and Confirmed Cases,58.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-05-22,Suspect and Confirmed Cases,66.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-05-29,Suspect and Confirmed Cases,66.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-06-05,Suspect and Confirmed Cases,67.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-06-12,Suspect and Confirmed Cases,58.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-06-19,Suspect and Confirmed Cases,84.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-06-26,Suspect and Confirmed Cases,76.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-07-03,Suspect and Confirmed Cases,61.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-07-10,Suspect and Confirmed Cases,41.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-07-17,Suspect and Confirmed Cases,38.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-07-24,Suspect and Confirmed Cases,30.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-07-31,Suspect and Confirmed Cases,19.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-08-07,Suspect and Confirmed Cases,38.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-08-14,Suspect and Confirmed Cases,39.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-08-21,Suspect and Confirmed Cases,34.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-08-28,Suspect and Confirmed Cases,35.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-09-04,Suspect and Confirmed Cases,32.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-09-11,Suspect and Confirmed Cases,25.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-09-18,Suspect and Confirmed Cases,20.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-09-25,Suspect and Confirmed Cases,21.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-10-02,Suspect and Confirmed Cases,22.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-10-09,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-10-16,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-10-23,Suspect and Confirmed Cases,18.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-10-30,Suspect and Confirmed Cases,17.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-11-06,Suspect and Confirmed Cases,8.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-11-13,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-11-20,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-11-27,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-12-04,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-12-11,Suspect and Confirmed Cases,9.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-12-18,Suspect and Confirmed Cases,9.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2016-12-25,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-01-01,Suspect and Confirmed Cases,16.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-01-08,Suspect and Confirmed Cases,18.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-01-15,Suspect and Confirmed Cases,16.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-01-22,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-01-29,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-02-05,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-02-12,Suspect and Confirmed Cases,8.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-02-19,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-02-26,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-03-05,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-03-12,Suspect and Confirmed Cases,3.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-03-19,Suspect and Confirmed Cases,3.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-03-26,Suspect and Confirmed Cases,8.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-04-02,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-04-09,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-04-16,Suspect and Confirmed Cases,9.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-04-23,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-04-30,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-05-07,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-05-14,Suspect and Confirmed Cases,8.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-05-21,Suspect and Confirmed Cases,9.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-05-28,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-06-04,Suspect and Confirmed Cases,12.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-06-11,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-06-18,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-06-25,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-07-02,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-07-09,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-07-16,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-07-23,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-07-30,Suspect and Confirmed Cases,2.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-08-06,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,El Salvador,2017-08-13,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-01-03,Suspect and Confirmed Cases,74.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-01-10,Suspect and Confirmed Cases,60.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-01-17,Suspect and Confirmed Cases,56.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-01-24,Suspect and Confirmed Cases,154.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-01-31,Suspect and Confirmed Cases,184.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-02-07,Suspect and Confirmed Cases,211.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-02-14,Suspect and Confirmed Cases,151.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-02-21,Suspect and Confirmed Cases,125.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-02-28,Suspect and Confirmed Cases,90.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-03-06,Suspect and Confirmed Cases,59.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-03-13,Suspect and Confirmed Cases,60.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-03-20,Suspect and Confirmed Cases,19.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-03-27,Suspect and Confirmed Cases,46.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-04-03,Suspect and Confirmed Cases,49.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-04-10,Suspect and Confirmed Cases,49.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-04-17,Suspect and Confirmed Cases,62.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-04-24,Suspect and Confirmed Cases,55.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-05-01,Suspect and Confirmed Cases,39.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-05-08,Suspect and Confirmed Cases,66.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-05-15,Suspect and Confirmed Cases,77.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-05-22,Suspect and Confirmed Cases,103.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-05-29,Suspect and Confirmed Cases,141.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-06-05,Suspect and Confirmed Cases,137.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-06-12,Suspect and Confirmed Cases,159.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-06-19,Suspect and Confirmed Cases,157.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-06-26,Suspect and Confirmed Cases,136.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-07-03,Suspect and Confirmed Cases,141.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-07-10,Suspect and Confirmed Cases,134.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-07-17,Suspect and Confirmed Cases,112.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-07-24,Suspect and Confirmed Cases,70.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-07-31,Suspect and Confirmed Cases,73.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-08-07,Suspect and Confirmed Cases,72.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-08-14,Suspect and Confirmed Cases,104.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-08-21,Suspect and Confirmed Cases,86.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-08-28,Suspect and Confirmed Cases,95.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-09-04,Suspect and Confirmed Cases,77.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-09-11,Suspect and Confirmed Cases,49.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-09-18,Suspect and Confirmed Cases,80.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-09-25,Suspect and Confirmed Cases,62.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-10-02,Suspect and Confirmed Cases,68.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-10-09,Suspect and Confirmed Cases,81.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-10-16,Suspect and Confirmed Cases,37.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-10-23,Suspect and Confirmed Cases,30.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-10-30,Suspect and Confirmed Cases,24.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-11-06,Suspect and Confirmed Cases,19.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-11-13,Suspect and Confirmed Cases,26.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-11-20,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-11-27,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-12-04,Suspect and Confirmed Cases,14.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-12-11,Suspect and Confirmed Cases,23.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-12-18,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2016-12-25,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-01-01,Suspect and Confirmed Cases,21.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-01-08,Suspect and Confirmed Cases,22.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-01-15,Suspect and Confirmed Cases,17.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-01-22,Suspect and Confirmed Cases,25.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-01-29,Suspect and Confirmed Cases,19.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-02-05,Suspect and Confirmed Cases,22.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-02-12,Suspect and Confirmed Cases,21.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-02-19,Suspect and Confirmed Cases,17.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-02-26,Suspect and Confirmed Cases,17.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-03-05,Suspect and Confirmed Cases,14.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-03-12,Suspect and Confirmed Cases,12.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-03-19,Suspect and Confirmed Cases,6.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-03-26,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-04-02,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-04-09,Suspect and Confirmed Cases,1.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-04-16,Suspect and Confirmed Cases,19.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-04-23,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-04-30,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-05-07,Suspect and Confirmed Cases,12.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-05-14,Suspect and Confirmed Cases,14.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-05-21,Suspect and Confirmed Cases,23.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-05-28,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-06-04,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-06-11,Suspect and Confirmed Cases,5.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-06-18,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-06-25,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-07-02,Suspect and Confirmed Cases,3.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-07-09,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-07-16,Suspect and Confirmed Cases,17.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-07-23,Suspect and Confirmed Cases,7.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Guatemala,2017-07-30,Suspect and Confirmed Cases,4.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-01-03,Suspect and Confirmed Cases,957.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-01-10,Suspect and Confirmed Cases,1807.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-01-17,Suspect and Confirmed Cases,2230.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-01-24,Suspect and Confirmed Cases,2375.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-01-31,Suspect and Confirmed Cases,2170.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-02-07,Suspect and Confirmed Cases,2559.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-02-14,Suspect and Confirmed Cases,1518.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-02-21,Suspect and Confirmed Cases,1043.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-02-28,Suspect and Confirmed Cases,1088.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-03-06,Suspect and Confirmed Cases,687.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-03-13,Suspect and Confirmed Cases,549.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-03-20,Suspect and Confirmed Cases,94.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-03-27,Suspect and Confirmed Cases,324.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-04-03,Suspect and Confirmed Cases,437.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-04-10,Suspect and Confirmed Cases,476.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-04-17,Suspect and Confirmed Cases,344.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-04-24,Suspect and Confirmed Cases,509.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-05-01,Suspect and Confirmed Cases,529.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-05-08,Suspect and Confirmed Cases,654.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-05-15,Suspect and Confirmed Cases,718.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-05-22,Suspect and Confirmed Cases,707.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-05-29,Suspect and Confirmed Cases,766.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-06-05,Suspect and Confirmed Cases,975.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-06-12,Suspect and Confirmed Cases,984.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-06-19,Suspect and Confirmed Cases,905.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-06-26,Suspect and Confirmed Cases,707.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-07-03,Suspect and Confirmed Cases,839.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-07-10,Suspect and Confirmed Cases,931.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-07-17,Suspect and Confirmed Cases,680.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-07-24,Suspect and Confirmed Cases,591.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-07-31,Suspect and Confirmed Cases,582.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-08-07,Suspect and Confirmed Cases,397.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-08-14,Suspect and Confirmed Cases,438.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-08-21,Suspect and Confirmed Cases,311.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-08-28,Suspect and Confirmed Cases,245.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-09-04,Suspect and Confirmed Cases,199.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-09-11,Suspect and Confirmed Cases,140.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-09-18,Suspect and Confirmed Cases,114.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-09-25,Suspect and Confirmed Cases,140.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-10-02,Suspect and Confirmed Cases,48.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-10-09,Suspect and Confirmed Cases,69.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-10-16,Suspect and Confirmed Cases,56.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-10-23,Suspect and Confirmed Cases,42.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-10-30,Suspect and Confirmed Cases,38.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-11-06,Suspect and Confirmed Cases,38.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-11-13,Suspect and Confirmed Cases,47.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-11-20,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-11-27,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-12-04,Suspect and Confirmed Cases,24.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-12-11,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-12-18,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2016-12-25,Suspect and Confirmed Cases,14.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-01-01,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-01-08,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-01-15,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-01-22,Suspect and Confirmed Cases,14.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-01-29,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-02-05,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-02-12,Suspect and Confirmed Cases,13.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-02-19,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-02-26,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-03-05,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-03-12,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-03-19,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-03-26,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-04-02,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-04-09,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-04-16,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-04-23,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-04-30,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-05-07,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-05-14,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-05-21,Suspect and Confirmed Cases,20.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-05-28,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-06-04,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-06-11,Suspect and Confirmed Cases,10.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-06-18,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-06-25,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-07-02,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-07-09,Suspect and Confirmed Cases,28.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-07-16,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-07-23,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-07-30,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-08-06,Suspect and Confirmed Cases,0.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Honduras,2017-08-13,Suspect and Confirmed Cases,11.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-01-03,Suspect and Confirmed Cases,40.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-01-10,Suspect and Confirmed Cases,16.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-01-17,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-01-24,Suspect and Confirmed Cases,15.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-01-31,Suspect and Confirmed Cases,44.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-02-07,Suspect and Confirmed Cases,36.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-02-14,Suspect and Confirmed Cases,22.0,
Flaviviridae,Flavivirus,ZIKV,Central America,Mexico,2016-02-21,Suspect and Confirmed Cases,17.0,
