Microbe Family,Microbe Genus,Microbe Species,Region,Country,State/City,date,type,number
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-21,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-21,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-21,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-21,Recovered,46
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,2003-04-22,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-22,Recovered,65
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-22,Recovered,1201
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-22,Recovered,461
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-22,Recovered,21
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-22,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-22,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-22,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-22,Recovered,110
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-22,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-22,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-22,Recovered,46
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,2003-04-23,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-23,Recovered,65
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-23,Recovered,1231
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-23,Recovered,522
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-23,Recovered,21
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-23,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-23,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-23,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-23,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-23,Recovered,114
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-23,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-23,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-23,Recovered,46
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-24,Recovered,67
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-24,Recovered,1254
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-24,Recovered,567
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-24,Recovered,21
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-24,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-24,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-24,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-24,Recovered,118
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-24,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-24,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-24,Recovered,49
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-25,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-25,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-25,Recovered,74
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-25,Recovered,1277
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-25,Recovered,614
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-25,Recovered,21
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-25,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-25,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-25,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-25,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-25,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-25,Recovered,126
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-25,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-25,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-25,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-25,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-25,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-25,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-25,Recovered,53
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-26,Recovered,77
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-26,Recovered,1285
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-26,Recovered,632
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-26,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-26,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-26,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-26,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-26,Recovered,126
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-26,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-26,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-26,Recovered,53
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-28,Recovered,77
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-28,Recovered,1299
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-28,Recovered,710
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-28,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-28,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-28,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-28,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-28,Recovered,137
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-28,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-28,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-28,Recovered,53
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-29,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-29,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-29,Recovered,86
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-29,Recovered,1322
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-29,Recovered,759
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-29,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-29,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-29,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-29,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-29,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-29,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-04-29,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-29,Recovered,139
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-29,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-29,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-29,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-29,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-29,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-29,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-29,Recovered,53
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-30,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-30,Recovered,87
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-30,Recovered,1332
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-30,Recovered,791
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-30,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-30,Recovered,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-30,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-30,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-30,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-30,Recovered,139
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-30,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-30,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-30,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-30,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-30,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-30,Recovered,53
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-01,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-01,Recovered,87
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-01,Recovered,1351
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-01,Recovered,834
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-01,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-01,Recovered,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-01,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-01,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-01,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Poland,None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-01,Recovered,143
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-01,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-01,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-01,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-01,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-01,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-01,Recovered,23
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-01,Recovered,56
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-02,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-05-02,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-02,Recovered,93
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-02,Recovered,1372
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-02,Recovered,878
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-02,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-02,Recovered,25
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-02,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-02,Recovered,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-02,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-02,Recovered,4
