,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
9585,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-16,Cumulative_Cases,4088.0
9586,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-17,Cumulative_Cases,4088.0
9587,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-18,Cumulative_Cases,4088.0
9588,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-19,Cumulative_Cases,4088.0
9589,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-20,Cumulative_Cases,4088.0
9590,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-21,Cumulative_Cases,4088.0
9591,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-22,Cumulative_Cases,4089.0
9592,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-23,Cumulative_Cases,4089.0
9593,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-24,Cumulative_Cases,4089.0
9594,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-25,Cumulative_Cases,4089.0
9595,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-26,Cumulative_Cases,4089.0
9596,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-27,Cumulative_Cases,4089.0
9597,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-28,Cumulative_Cases,4089.0
9598,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-29,Cumulative_Cases,4089.0
9599,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-30,Cumulative_Cases,4089.0
9600,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-03-31,Cumulative_Cases,4089.0
9601,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-01,Cumulative_Cases,4089.0
9602,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-02,Cumulative_Cases,4089.0
9603,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-03,Cumulative_Cases,4089.0
9604,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-04,Cumulative_Cases,4089.0
9605,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-05,Cumulative_Cases,4089.0
9606,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-06,Cumulative_Cases,4089.0
9607,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-07,Cumulative_Cases,4089.0
9608,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-08,Cumulative_Cases,4089.0
9609,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-09,Cumulative_Cases,4089.0
9610,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-10,Cumulative_Cases,4089.0
9611,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-11,Cumulative_Cases,4089.0
9612,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-12,Cumulative_Cases,4089.0
9613,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-13,Cumulative_Cases,4089.0
9614,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-14,Cumulative_Cases,4089.0
9615,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-15,Cumulative_Cases,4089.0
9616,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-16,Cumulative_Cases,4089.0
9617,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-17,Cumulative_Cases,4089.0
9618,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-18,Cumulative_Cases,4089.0
9619,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-19,Cumulative_Cases,4090.0
9620,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-20,Cumulative_Cases,4090.0
9621,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-21,Cumulative_Cases,4090.0
9622,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-22,Cumulative_Cases,4090.0
9623,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-23,Cumulative_Cases,4090.0
9624,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-24,Cumulative_Cases,4090.0
9625,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-25,Cumulative_Cases,4090.0
9626,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-26,Cumulative_Cases,4090.0
9627,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-27,Cumulative_Cases,4090.0
9628,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-28,Cumulative_Cases,4090.0
9629,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-29,Cumulative_Cases,4090.0
9630,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-04-30,Cumulative_Cases,4090.0
9631,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-01,Cumulative_Cases,4090.0
9632,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-02,Cumulative_Cases,4090.0
9633,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-03,Cumulative_Cases,4090.0
9634,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-04,Cumulative_Cases,4090.0
9635,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-05,Cumulative_Cases,4090.0
9636,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-06,Cumulative_Cases,4090.0
9637,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-07,Cumulative_Cases,4090.0
9638,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-08,Cumulative_Cases,4090.0
9639,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-09,Cumulative_Cases,4090.0
9640,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-10,Cumulative_Cases,4090.0
9641,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-11,Cumulative_Cases,4090.0
9642,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-12,Cumulative_Cases,4090.0
9643,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-13,Cumulative_Cases,4090.0
9644,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-14,Cumulative_Cases,4090.0
9645,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-15,Cumulative_Cases,4090.0
9646,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-16,Cumulative_Cases,4090.0
9647,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-17,Cumulative_Cases,4090.0
9648,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-18,Cumulative_Cases,4090.0
9649,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-19,Cumulative_Cases,4090.0
9650,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-20,Cumulative_Cases,4090.0
9651,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-21,Cumulative_Cases,4090.0
9652,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-22,Cumulative_Cases,4090.0
9653,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-23,Cumulative_Cases,4090.0
9654,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-24,Cumulative_Cases,4090.0
9655,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-25,Cumulative_Cases,4090.0
9656,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-26,Cumulative_Cases,4090.0
9657,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-27,Cumulative_Cases,4090.0
9658,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-28,Cumulative_Cases,4090.0
9659,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-29,Cumulative_Cases,4090.0
9660,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-30,Cumulative_Cases,4090.0
9661,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-05-31,Cumulative_Cases,4090.0
9662,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-01,Cumulative_Cases,4090.0
9663,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-02,Cumulative_Cases,4090.0
9664,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-03,Cumulative_Cases,4090.0
9665,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-04,Cumulative_Cases,4090.0
9666,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-05,Cumulative_Cases,4090.0
9667,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-06,Cumulative_Cases,4090.0
9668,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-07,Cumulative_Cases,4090.0
9669,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-08,Cumulative_Cases,4090.0
9670,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-09,Cumulative_Cases,4090.0
9671,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-10,Cumulative_Cases,4090.0
9672,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-11,Cumulative_Cases,4090.0
9673,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-12,Cumulative_Cases,4090.0
9674,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-13,Cumulative_Cases,4090.0
9675,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-14,Cumulative_Cases,4090.0
9676,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-15,Cumulative_Cases,4090.0
9677,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-16,Cumulative_Cases,4090.0
9678,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-17,Cumulative_Cases,4090.0
9679,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-18,Cumulative_Cases,4090.0
9680,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-19,Cumulative_Cases,4090.0
9681,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-20,Cumulative_Cases,4090.0
9682,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-21,Cumulative_Cases,4090.0
9683,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-22,Cumulative_Cases,4090.0
9684,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-23,Cumulative_Cases,4090.0
9685,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-24,Cumulative_Cases,4090.0
9686,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-25,Cumulative_Cases,4090.0
9687,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-26,Cumulative_Cases,4090.0
9688,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-27,Cumulative_Cases,4090.0
9689,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-28,Cumulative_Cases,4090.0
9690,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-29,Cumulative_Cases,4090.0
9691,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-06-30,Cumulative_Cases,4090.0
9692,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-01,Cumulative_Cases,4090.0
9693,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-02,Cumulative_Cases,4090.0
9694,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-03,Cumulative_Cases,4090.0
9695,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-04,Cumulative_Cases,4090.0
9696,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-05,Cumulative_Cases,4090.0
9697,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-06,Cumulative_Cases,4090.0
9698,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-07,Cumulative_Cases,4090.0
9699,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-08,Cumulative_Cases,4090.0
9700,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-09,Cumulative_Cases,4090.0
9701,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-10,Cumulative_Cases,4090.0
9702,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-11,Cumulative_Cases,4090.0
9703,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-12,Cumulative_Cases,4090.0
9704,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-13,Cumulative_Cases,4090.0
9705,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-14,Cumulative_Cases,4090.0
9706,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-15,Cumulative_Cases,4090.0
9707,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-16,Cumulative_Cases,4090.0
9708,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-17,Cumulative_Cases,4090.0
9709,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-18,Cumulative_Cases,4090.0
9710,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-19,Cumulative_Cases,4090.0
9711,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-20,Cumulative_Cases,4090.0
9712,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-21,Cumulative_Cases,4090.0
9713,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-22,Cumulative_Cases,4090.0
9714,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-23,Cumulative_Cases,4090.0
9715,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-24,Cumulative_Cases,4090.0
9716,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-25,Cumulative_Cases,4090.0
9717,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-26,Cumulative_Cases,4090.0
9718,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-27,Cumulative_Cases,4090.0
9719,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-28,Cumulative_Cases,4090.0
9720,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-29,Cumulative_Cases,4090.0
9721,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-30,Cumulative_Cases,4090.0
9722,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-07-31,Cumulative_Cases,4090.0
9723,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-01,Cumulative_Cases,4090.0
9724,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-02,Cumulative_Cases,4090.0
9725,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-03,Cumulative_Cases,4090.0
9726,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-04,Cumulative_Cases,4090.0
9727,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-05,Cumulative_Cases,4090.0
9728,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-06,Cumulative_Cases,4090.0
9729,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-07,Cumulative_Cases,4090.0
9730,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-08,Cumulative_Cases,4090.0
9731,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-09,Cumulative_Cases,4090.0
9732,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-10,Cumulative_Cases,4090.0
9733,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-11,Cumulative_Cases,4090.0
9734,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-12,Cumulative_Cases,4090.0
9735,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-13,Cumulative_Cases,4090.0
9736,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-14,Cumulative_Cases,4090.0
9737,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-15,Cumulative_Cases,4090.0
9738,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-16,Cumulative_Cases,4090.0
9739,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-17,Cumulative_Cases,4090.0
9740,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-18,Cumulative_Cases,4090.0
9741,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-19,Cumulative_Cases,4090.0
9742,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-20,Cumulative_Cases,4090.0
9743,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-21,Cumulative_Cases,4090.0
9744,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-22,Cumulative_Cases,4090.0
9745,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-23,Cumulative_Cases,4090.0
9746,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-24,Cumulative_Cases,4090.0
9747,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-25,Cumulative_Cases,4090.0
9748,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-26,Cumulative_Cases,4090.0
9749,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-27,Cumulative_Cases,4090.0
9750,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-28,Cumulative_Cases,4090.0
9751,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-29,Cumulative_Cases,4090.0
9752,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-30,Cumulative_Cases,4090.0
9753,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-08-31,Cumulative_Cases,4090.0
9754,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-01,Cumulative_Cases,4090.0
9755,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-02,Cumulative_Cases,4090.0
9756,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-03,Cumulative_Cases,4090.0
9757,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-04,Cumulative_Cases,4090.0
9758,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-05,Cumulative_Cases,4090.0
9759,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-06,Cumulative_Cases,4090.0
9760,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-07,Cumulative_Cases,4090.0
9761,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-08,Cumulative_Cases,4090.0
9762,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-09,Cumulative_Cases,4090.0
9763,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-10,Cumulative_Cases,4090.0
9764,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-11,Cumulative_Cases,4090.0
9765,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-12,Cumulative_Cases,4090.0
9766,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-13,Cumulative_Cases,4090.0
9767,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-14,Cumulative_Cases,4090.0
9768,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-15,Cumulative_Cases,4090.0
9769,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-16,Cumulative_Cases,4090.0
9770,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-17,Cumulative_Cases,4090.0
9771,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-18,Cumulative_Cases,4090.0
9772,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-19,Cumulative_Cases,4090.0
9773,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-20,Cumulative_Cases,4090.0
9774,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-21,Cumulative_Cases,4090.0
9775,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-22,Cumulative_Cases,4090.0
9776,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-23,Cumulative_Cases,4090.0
9777,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-24,Cumulative_Cases,4090.0
9778,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-25,Cumulative_Cases,4090.0
9779,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-26,Cumulative_Cases,4090.0
9780,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-27,Cumulative_Cases,4090.0
9781,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-28,Cumulative_Cases,4090.0
9782,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-29,Cumulative_Cases,4090.0
9783,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-09-30,Cumulative_Cases,4090.0
9784,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-01,Cumulative_Cases,4090.0
9785,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-02,Cumulative_Cases,4090.0
9786,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-03,Cumulative_Cases,4090.0
9787,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-04,Cumulative_Cases,4090.0
9788,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-05,Cumulative_Cases,4090.0
9789,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-06,Cumulative_Cases,4090.0
9790,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-07,Cumulative_Cases,4090.0
9791,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-08,Cumulative_Cases,4090.0
9792,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-09,Cumulative_Cases,4090.0
9793,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-10,Cumulative_Cases,4090.0
9794,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-11,Cumulative_Cases,4090.0
9795,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-12,Cumulative_Cases,4090.0
9796,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-13,Cumulative_Cases,4090.0
9797,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-14,Cumulative_Cases,4090.0
9798,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-15,Cumulative_Cases,4090.0
9799,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-16,Cumulative_Cases,4090.0
9800,Poxviridae,Orthopoxvirus,MPXV,AMRO,Colombia,,,2023-10-17,Cumulative_Cases,4090.0
9801,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-01,Cumulative_Cases,2.0
9802,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-02,Cumulative_Cases,2.0
9803,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-03,Cumulative_Cases,2.0
9804,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-04,Cumulative_Cases,2.0
9805,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-05,Cumulative_Cases,2.0
9806,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-06,Cumulative_Cases,2.0
9807,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-07,Cumulative_Cases,2.0
9808,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-08,Cumulative_Cases,2.0
9809,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-09,Cumulative_Cases,2.0
9810,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-10,Cumulative_Cases,2.0
9811,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-11,Cumulative_Cases,2.0
9812,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-12,Cumulative_Cases,2.0
9813,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-13,Cumulative_Cases,2.0
9814,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-14,Cumulative_Cases,2.0
9815,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-15,Cumulative_Cases,2.0
9816,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-16,Cumulative_Cases,2.0
9817,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-17,Cumulative_Cases,2.0
9818,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-18,Cumulative_Cases,2.0
9819,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-19,Cumulative_Cases,2.0
9820,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-20,Cumulative_Cases,2.0
9821,Poxviridae,Orthopoxvirus,MPXV,AFRO,Congo,,,2022-05-21,Cumulative_Cases,2.0
