,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
108713,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-14,Cases,10.0
108714,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-15,Cases,0.0
108715,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-16,Cases,0.0
108716,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-17,Cases,0.0
108717,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-18,Cases,0.0
108718,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-19,Cases,0.0
108719,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-20,Cases,0.0
108720,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-21,Cases,0.0
108721,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-22,Cases,0.0
108722,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-23,Cases,0.0
108723,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-24,Cases,0.0
108724,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-25,Cases,0.0
108725,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-26,Cases,0.0
108726,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-27,Cases,0.0
108727,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-28,Cases,0.0
108728,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-29,Cases,0.0
108729,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-09-30,Cases,0.0
108730,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-01,Cases,0.0
108731,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-02,Cases,0.0
108732,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-03,Cases,0.0
108733,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-04,Cases,0.0
108734,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-05,Cases,21.0
108735,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-06,Cases,0.0
108736,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-07,Cases,0.0
108737,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-08,Cases,0.0
108738,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-09,Cases,0.0
108739,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-10,Cases,0.0
108740,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-11,Cases,0.0
108741,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-12,Cases,0.0
108742,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-13,Cases,0.0
108743,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-14,Cases,0.0
108744,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-15,Cases,0.0
108745,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-16,Cases,0.0
108746,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-17,Cases,0.0
108747,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-18,Cases,0.0
108748,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-19,Cases,0.0
108749,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-20,Cases,0.0
108750,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-21,Cases,0.0
108751,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-22,Cases,0.0
108752,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-23,Cases,0.0
108753,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-24,Cases,0.0
108754,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-25,Cases,0.0
108755,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-26,Cases,0.0
108756,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-27,Cases,0.0
108757,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-28,Cases,0.0
108758,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-29,Cases,0.0
108759,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-30,Cases,0.0
108760,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-10-31,Cases,0.0
108761,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-01,Cases,0.0
108762,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-02,Cases,0.0
108763,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-03,Cases,0.0
108764,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-04,Cases,0.0
108765,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-05,Cases,0.0
108766,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-06,Cases,0.0
108767,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-07,Cases,0.0
108768,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-08,Cases,0.0
108769,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-09,Cases,0.0
108770,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-10,Cases,0.0
108771,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-11,Cases,0.0
108772,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-12,Cases,0.0
108773,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-13,Cases,0.0
108774,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-14,Cases,0.0
108775,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-15,Cases,0.0
108776,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-16,Cases,0.0
108777,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-17,Cases,0.0
108778,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-18,Cases,0.0
108779,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-19,Cases,0.0
108780,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-20,Cases,0.0
108781,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-21,Cases,0.0
108782,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-22,Cases,0.0
108783,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-23,Cases,0.0
108784,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-24,Cases,0.0
108785,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-25,Cases,0.0
108786,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-26,Cases,0.0
108787,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-27,Cases,0.0
108788,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-28,Cases,0.0
108789,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-29,Cases,0.0
108790,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-11-30,Cases,0.0
108791,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-01,Cases,0.0
108792,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-02,Cases,0.0
108793,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-03,Cases,0.0
108794,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-04,Cases,0.0
108795,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-05,Cases,0.0
108796,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-06,Cases,0.0
108797,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-07,Cases,0.0
108798,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-08,Cases,0.0
108799,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-09,Cases,0.0
108800,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-10,Cases,0.0
108801,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-11,Cases,0.0
108802,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-12,Cases,0.0
108803,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-13,Cases,0.0
108804,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-14,Cases,0.0
108805,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-15,Cases,0.0
108806,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-16,Cases,0.0
108807,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-17,Cases,0.0
108808,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-18,Cases,0.0
108809,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-19,Cases,0.0
108810,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-20,Cases,0.0
108811,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-21,Cases,0.0
108812,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-22,Cases,0.0
108813,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-23,Cases,0.0
108814,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-24,Cases,0.0
108815,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-25,Cases,0.0
108816,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-26,Cases,0.0
108817,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-27,Cases,0.0
108818,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-28,Cases,0.0
108819,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-29,Cases,0.0
108820,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-30,Cases,0.0
108821,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2022-12-31,Cases,0.0
108822,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-01,Cases,0.0
108823,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-02,Cases,0.0
108824,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-03,Cases,0.0
108825,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-04,Cases,0.0
108826,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-05,Cases,0.0
108827,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-06,Cases,0.0
108828,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-07,Cases,0.0
108829,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-08,Cases,0.0
108830,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-09,Cases,0.0
108831,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-10,Cases,0.0
108832,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-11,Cases,0.0
108833,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-12,Cases,0.0
108834,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-13,Cases,0.0
108835,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-14,Cases,0.0
108836,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-15,Cases,0.0
108837,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-16,Cases,0.0
108838,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-17,Cases,0.0
108839,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-18,Cases,0.0
108840,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-19,Cases,0.0
108841,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-20,Cases,0.0
108842,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-21,Cases,0.0
108843,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-22,Cases,0.0
108844,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-23,Cases,0.0
108845,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-24,Cases,0.0
108846,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-25,Cases,0.0
108847,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-26,Cases,0.0
108848,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-27,Cases,0.0
108849,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-28,Cases,0.0
108850,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-29,Cases,0.0
108851,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-30,Cases,0.0
108852,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-01-31,Cases,0.0
108853,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-01,Cases,0.0
108854,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-02,Cases,0.0
108855,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-03,Cases,0.0
108856,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-04,Cases,0.0
108857,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-05,Cases,0.0
108858,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-06,Cases,0.0
108859,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-07,Cases,0.0
108860,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-08,Cases,0.0
108861,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-09,Cases,0.0
108862,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-10,Cases,0.0
108863,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-11,Cases,0.0
108864,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-12,Cases,0.0
108865,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-13,Cases,0.0
108866,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-14,Cases,0.0
108867,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-15,Cases,0.0
108868,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-16,Cases,0.0
108869,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-17,Cases,0.0
108870,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-18,Cases,0.0
108871,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-19,Cases,0.0
108872,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-20,Cases,0.0
108873,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-21,Cases,0.0
108874,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-22,Cases,0.0
108875,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-23,Cases,0.0
108876,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-24,Cases,0.0
108877,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-25,Cases,0.0
108878,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-26,Cases,0.0
108879,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-27,Cases,0.0
108880,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-02-28,Cases,0.0
108881,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-01,Cases,0.0
108882,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-02,Cases,0.0
108883,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-03,Cases,0.0
108884,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-04,Cases,0.0
108885,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-05,Cases,0.0
108886,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-06,Cases,0.0
108887,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-07,Cases,0.0
108888,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-08,Cases,0.0
108889,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-09,Cases,0.0
108890,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-10,Cases,0.0
108891,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-11,Cases,0.0
108892,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-12,Cases,0.0
108893,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-13,Cases,0.0
108894,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-14,Cases,0.0
108895,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-15,Cases,0.0
108896,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-16,Cases,0.0
108897,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-17,Cases,0.0
108898,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-18,Cases,0.0
108899,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-19,Cases,0.0
108900,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-20,Cases,0.0
108901,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-21,Cases,0.0
108902,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-22,Cases,0.0
108903,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-23,Cases,0.0
108904,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-24,Cases,0.0
108905,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-25,Cases,0.0
108906,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-26,Cases,0.0
108907,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-27,Cases,0.0
108908,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-28,Cases,0.0
108909,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-29,Cases,0.0
108910,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-30,Cases,0.0
108911,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-03-31,Cases,0.0
108912,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-01,Cases,0.0
108913,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-02,Cases,0.0
108914,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-03,Cases,0.0
108915,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-04,Cases,0.0
108916,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-05,Cases,0.0
108917,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-06,Cases,0.0
108918,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-07,Cases,0.0
108919,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-08,Cases,0.0
108920,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-09,Cases,0.0
108921,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-10,Cases,0.0
108922,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-11,Cases,0.0
108923,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-12,Cases,0.0
108924,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-13,Cases,0.0
108925,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-14,Cases,0.0
108926,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-15,Cases,0.0
108927,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-16,Cases,0.0
108928,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-17,Cases,0.0
108929,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-18,Cases,0.0
108930,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-19,Cases,0.0
108931,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-20,Cases,0.0
108932,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-21,Cases,0.0
108933,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-22,Cases,0.0
108934,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-23,Cases,0.0
108935,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-24,Cases,0.0
108936,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-25,Cases,0.0
108937,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-26,Cases,0.0
108938,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-27,Cases,0.0
108939,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-28,Cases,0.0
108940,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-29,Cases,0.0
108941,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-04-30,Cases,0.0
108942,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-01,Cases,0.0
108943,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-02,Cases,0.0
108944,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-03,Cases,0.0
108945,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-04,Cases,0.0
108946,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-05,Cases,0.0
108947,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-06,Cases,0.0
108948,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-07,Cases,0.0
108949,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-08,Cases,0.0
108950,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-09,Cases,0.0
108951,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-10,Cases,0.0
108952,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-11,Cases,0.0
108953,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-12,Cases,0.0
108954,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-13,Cases,0.0
108955,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-14,Cases,0.0
108956,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-15,Cases,0.0
108957,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-16,Cases,0.0
108958,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-17,Cases,0.0
108959,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-18,Cases,0.0
108960,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-19,Cases,0.0
108961,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-20,Cases,0.0
108962,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-21,Cases,0.0
108963,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-22,Cases,0.0
108964,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-23,Cases,0.0
108965,Poxviridae,Orthopoxvirus,MPXV,AMRO,Dominican Republic,,,2023-05-24,Cases,0.0
